id,road,house_number,neighbourhood,county
4154304505,50th Avenue South,4427,Lakewood,King County
7202330170,229th Place Northeast,9044,N/A,King County
9430100020,Northeast 93rd Street,13221,N/A,King County
2436700280,36th Avenue Northeast,5036,Ravenna,King County
7525211410,174th Avenue Northeast,2621,N/A,King County
3760500514,Northeast 110th Place,8515,N/A,King County
4067600255,232nd Avenue Southeast,29615,N/A,King County
7853302130,Southeast Carmichael Street,34214,N/A,King County
811000050,Lee Street,182,N/A,King County
8691330130,268th Place Southeast,1755,N/A,King County
6623400050,108th Avenue Southeast,18822,N/A,King County
9542801410,31st Avenue Southwest,33731,Twin Lakes,King County
7202330190,228th Way Northeast,9141,N/A,King County
3303950660,231st Avenue Southeast,24939,Highlands at Lake Wilderness,King County
4140930010,Southeast 45th Street,4492,N/A,King County
2724069169,Northeast Dogwood Street,215,N/A,King County
7979900430,Northeast 160th Street,15839,N/A,King County
1338300010,20th Avenue East,1921,N/A,King County
5238800020,Thomas J Thorsen Road,18121,N/A,King County
4154305575,55th Avenue South,5417,Seward Park,King County
6821102385,31st Avenue West,3053,Lawton Park,King County
6600410480,151st Avenue Southeast,31012,Wynaco,King County
4146800050,Stone Avenue North,8111,Licton Springs,King County
3793500050,Southeast 262nd Street,23310,Katesridge,King County
641900050,North 180th Street,405,N/A,King County
641900050,North 180th Street,405,N/A,King County
2402100715,Meridian Avenue North,8008,N/A,King County
1453602313,35th Avenue Northeast,12736,Cedar Park,King County
1890000225,Latona Avenue Northeast,4554,Meridian,King County
7525900050,East Lake Sammamish Parkway Northeast,2240,N/A,King County
6413600290,Northeast 125th Street,819,N/A,King County
952006728,Southwest Alaska Street,4534,N/A,King County
1088801350,102nd Avenue Northeast,15314,N/A,King County
3575302759,207th Place Northeast,928,N/A,King County
3508100161,54th Place Southwest,2424,Alki,King County
8651410190,195th Place Southeast,26420,N/A,King County
1823099028,480th Avenue Southeast,12830,N/A,King County
745000005,23rd Avenue Southwest,11635,Shorewood,King County
9414700020,106th Place Southeast,26705,Erin Glade,King County
2331300415,North 66th Street,537,N/A,King County
6815100380,North 77th Street,2212,N/A,King County
7575610250,23rd Avenue South,27705,N/A,King County
5153900080,11th Place South,30008,Marine Hills,King County
7525410190,N/A,3923,N/A,King County
6819100020,1st Avenue North,2611,N/A,King County
1868902745,30th Avenue Northeast,6222,Ravenna,King County
3783100080,Southeast 271st Street,20609,N/A,King County
3327750020,167th Avenue Northeast,9916,Education Hill,King County
1112700010,Northeast 141st Street,14102,N/A,King County
9269260420,92nd Place Northeast,17366,N/A,King County
9286730020,88th Avenue Northeast,2315,N/A,King County
8673400190,28th Avenue Northwest,5519,Sunset Hill,King County
1951600250,South 259th Place,2808,N/A,King County
3296900280,Northeast 146th Lane,27527,N/A,King County
5459000305,79th Avenue Southeast,3720,Mercer Heights,King County
4122900020,96th Avenue Northeast,3418,N/A,King County
5212000020,105th Avenue Northeast,11128,N/A,King County
1825079005,284th Way Northeast,6135,N/A,King County
6450303235,Courtland Place North,14036,Foy,King County
7227501190,Northeast 8th Street,2213,Highlands Park,King County
7853300020,Southeast Strouf Street,34011,N/A,King County
2922703235,8th Avenue Northwest,7618,Whittier Heights,King County
6138000095,10th Street Northeast,815,N/A,King County
2356800020,13th Avenue Northwest,8531,Crown Hill,King County
5379805495,South 172nd Place,4722,N/A,King County
3861440010,25th Place South,35703,Emery Woods,King County
2505500009,7th Street South,809,N/A,King County
3388000080,Southeast 232nd Street,10715,N/A,King County
480000170,North 45th Street,4422,N/A,King County
2597650660,Squak Mountain Loop Southwest,3320,N/A,King County
7304300470,8th Avenue Northeast,15820,North City,King County
7334600170,Southeast 144th Street,44506,N/A,King County
7222000244,South 16th Street,628,Talbot Hill,King County
9558020840,Woodside Drive Southeast,17023,Woodside,King County
5592900020,Monterey Drive Northeast,57,Liberty Ridge,King County
8732190380,Southwest 324th Place,4911,Twin Lakes,King County
2249800080,Northeast 29th Street,1905,Kennydale,King County
2062600020,107th Avenue Southeast,1617,N/A,King County
7660100309,13th Avenue South,1739B,N/A,King County
6093900280,9th Avenue South,32109,N/A,King County
4154303125,47th Avenue South,4204,Columbia,King County
2695600005,39th Avenue Southwest,3901,High Point,King County
3826500020,Southeast 245th Street,13100,Kensington Heights,King County
9238440130,Southeast 253rd Place,15805,Prestige Park,King County
3630030010,Northeast Laurel Wood Lane,2499,N/A,King County
1592000130,229th Place Northeast,1311,N/A,King County
2487200279,44th Avenue Southwest,9335,Endolyne,King County
1959703070,Fuhrman Avenue East,3216,Portage Bay,King County
4038700680,Northeast 6th Street,16841,Bretton Wood,King County
9390700095,Lakeview Boulevard East,1824,N/A,King County
6392003810,44th Avenue Northeast,7532,Wedgwood,King County
7806210250,18th Street Southeast,2517,N/A,King County
2919200440,Northwest 82nd Street,120,Whittier Heights,King County
6751500185,Southeast 26th Street,15724,N/A,King County
5137300130,2nd Avenue Southwest,29612,Mar Cheri,King County
2744000010,South 288th Place,4222,N/A,King County
4279600010,141st Place Southeast,801,N/A,King County
2540830020,81st Place Northeast,8129,N/A,King County
7214800190,146th Place Northeast,14524,N/A,King County
9169100185,46th Avenue Southwest,8637,Fauntleroy,King County
859000022,Southwest Trenton Street,2500,N/A,King County
1180005050,South 121st Street,8228,N/A,King County
3625700010,Southeast 78th Street,8300,N/A,King County
7335400020,J Street Southeast,115,N/A,King County
8902000050,23rd Avenue Northeast,10546,Victory Heights,King County
1972200698,Francis Avenue North,3648,N/A,King County
415100010,Densmore Avenue North,16127,Meridian Park,King County
5500200010,Northwest 205th Street - 244th Street Southwest,20420,N/A,King County
1842390130,163rd Court Northeast,16227,N/A,King County
6362900007,24th Avenue South,718,N/A,King County
5466380050,Southeast 238th Place,12403,Kensington Heights,King County
7417700185,19th Avenue Northeast,19601,N/A,King County
4127000050,Lake Wilderness Lane Southeast,25442,N/A,King County
8084900170,Northeast 25th Street,9221,N/A,King County
2205700470,Southeast 38th Street,14220,N/A,King County
3629200020,85th Place Southeast,7802,N/A,King County
6070800050,119th Place Southeast,6278,N/A,King County
6329000185,Marine View Drive Southwest,11431,Arroyo Heights,King County
8815400020,40th Avenue Northeast,6251,Wedgwood,King County
1742800430,Seneca Court Northwest,402,N/A,King County
5006000170,Southwest 152nd Street,1458,Seahurst,King County
7202310010,227th Way Northeast,9550,N/A,King County
323089005,Southeast 100th Street,42714,N/A,King County
1525079056,Northeast 50th Street,32418,N/A,King County
4140900050,55th Avenue Northeast,5331,N/A,King County
7387500235,Southwest Barton Street,2419,Westwood,King County
7387500235,Southwest Barton Street,2419,Westwood,King County
3726800010,South Hinds Street,1731,N/A,King County
2621760290,Southeast 259th Place,17542,Foxfield,King County
6046401300,Fremont Avenue North,8519,N/A,King County
3326069026,PSE Trail,22121,N/A,King County
6608500290,Northeast 112th Street,13040,N/A,King County
1862700290,3rd Avenue South,29604,Puget Sound Hills,King County
4331000190,Southwest 144th Street,446,N/A,King County
5101400994,17th Avenue Northeast,1654,N/A,King County
1615900020,Marion Street,621,N/A,King County
2804600005,East Roanoke Street,2502,Montlake,King County
7431500280,185th Avenue Northeast,1082,N/A,King County
6303401365,21st Avenue Southwest,11048,Shorewood,King County
2817850290,South 378th Street,3659,Jovita,King County
3205100080,121st Avenue Southeast,7121,N/A,King County
2464400280,Northeast 78th Street,612,N/A,King County
7889601300,2nd Place Southwest,12437,Beverly Park,King County
8151600101,26th Avenue Southwest,10928,Shorewood,King County
3764650010,108th Place Northeast,14447,N/A,King County
3521069150,249th Avenue Southeast,36923,N/A,King County
4345000440,Southeast 265th Place,11608,Fox Creek,King County
1822059073,94th Avenue South,22528,N/A,King County
2600130190,139th Place Southeast,6129,N/A,King County
7985100190,24th Place South,30332,N/A,King County
305010050,Southeast 27th Way,23037,N/A,King County
3761100257,73rd Avenue Northeast,11125,N/A,King County
952003340,38th Avenue Southwest,4116,N/A,King County
3347401315,44th Place South,11851,N/A,King County
513000585,Fairmount Avenue Southwest,2913,Admiral,King County
1049010050,122nd Court Northeast,15118,N/A,King County
1370802455,Montavista Place West,2426,Carleton Park,King County
4206901435,Latona Avenue Northeast,4055,N/A,King County
1467400095,Southeast 242nd Street,25603,N/A,King County
2592210290,Southeast 60th Street,14958,N/A,King County
3034200275,Corliss Avenue North,12207,N/A,King County
7221400285,South 7th Street,626,N/A,King County
7518502210,17th Avenue Northwest,6727,Whittier Heights,King County
1646501845,Northwest 77th Street,122,N/A,King County
8081020380,155th Avenue Southeast,15477,N/A,King County
2158900095,22nd Avenue East,1909,Montlake,King County
4031000460,40th Avenue South,34021,N/A,King County
3881900605,South Holgate Street,2420,N/A,King County
5700002285,South Hanford Street,3516,N/A,King County
6392002635,42nd Avenue Northeast,7542,Wedgwood,King County
6822100305,34th Avenue West,3216,Magnolia Village,King County
1871400585,312th Way Southeast,35277,N/A,King County
7300410010,Southeast 302nd Street,12805,N/A,King County
925069134,Northeast 79th Street,21806,N/A,King County
2114700460,Southwest Portland Street,1022,Highland Park,King County
3326059238,Northeast 111th Place,13126,N/A,King County
3750606890,45th Avenue South,38205,Jovita,King County
9117100130,Southeast 186th Street,11033,N/A,King County
5469502660,Southeast 251st Place,13543,Meridian Valley Country Club,King County
3356402232,7th Avenue North,327,N/A,King County
8030500010,Northeast 201st Way,12971,N/A,King County
2425700022,Bellefield Park Lane,1355,N/A,King County
3956100050,Stilson Avenue Southeast,1231,N/A,King County
5292200010,42nd Avenue South,5023,Columbia City,King County
4178310080,Northeast 10th Street,916,N/A,King County
1180002745,South 117th Street,8723,Bryn Mawr,King County
4047200655,Northeast 201st Street,33030,N/A,King County
9477000080,Northeast 146th Street,11110,N/A,King County
3905100840,Southeast 42nd Drive,25112,N/A,King County
7885800290,Southeast 282nd Street,14114,N/A,King County
9475710170,Northeast 5th Street,5125,Windsong,King County
6885900415,Ashworth Avenue North,15545,Meridian Park,King County
5285200020,South Roxbury Street,9617,Rainier Beach,King County
4039400430,Southeast 4th Place,447,N/A,King County
2481610170,156th Avenue Northeast,14461,N/A,King County
1795910420,Northeast 138th Street,17614,N/A,King County
7135521680,Southeast 82nd Court,14623,N/A,King County
2011000020,South 245th Place,1605,Zenith,King County
1196002395,10th Avenue Southwest,29501,Buenna,King County
3876590420,Southeast 306th Court,12251,N/A,King County
4358700164,Burke Avenue North,10717,N/A,King County
7631800015,Maplewild Avenue Southwest,16411,Gregory Heights,King County
3260810150,South 284th Court,2380,Laurelwood,King County
7015201015,West Barrett Street,822,Interbay,King County
9348700450,174th Place Northeast,11740,N/A,King County
3151600035,South 118th Street,5912,N/A,King County
2254502070,17th Avenue,802,N/A,King County
8127700210,29th Avenue West,2520,Lawton Park,King County
2926049237,Northeast 125th Street,1209,N/A,King County
7785000230,Greenbrier Lane,3911,Fortuna,King County
2025701390,Southeast 281st Place,22802,Diamond Hills,King County
1561900330,South 205th Court,9710,Stonepine,King County
1370800940,Magnolia Boulevard West,2346,Carleton Park,King County
8691300900,Southeast 25th Street,27165,N/A,King County
3751606514,55th Avenue South,36812,N/A,King County
5104510490,Southeast 276th Court,24506,Maple Woods,King County
3432500210,15th Avenue Northeast,N/A,N/A,King County
2771604791,West Plymouth Street,2609,Southeast Magnolia,King County
2537500040,232nd Street Southeast,2715,N/A,King County
1222069089,266th Southeast Place,20832,N/A,King County
3332500100,South Kenny Street,4522,Brighton,King County
7625702616,41st Avenue Southwest,5912,Morgan Junction,King County
2561330040,216th Place Northeast,712,N/A,King County
1423049019,South 131st Place,6621,N/A,King County
1423049019,South 131st Place,6621,N/A,King County
9277200065,Southwest Admiral Way,2708,Admiral,King County
1920079039,Southeast 436th Place,28501,N/A,King County
7515000035,12th Avenue Northwest,8735,Crown Hill,King County
5315101728,Southeast 24th Street,2257,Beaumont,King County
326069164,Northeast 185th Place,23520,N/A,King County
2695600410,Southwest Monroe Street,3735,High Point,King County
9348700610,175th Place Northeast,11863,N/A,King County
7308900100,1st Avenue Northwest,12234,N/A,King County
1453601502,35th Avenue Northeast,13263,Cedar Park,King County
4077800593,Northeast 113th Street,3544,N/A,King County
9268200641,4th Avenue Northwest,9037,Crown Hill,King County
6705850300,Southeast 35th Way,21448,N/A,King County
3720800115,10th Avenue East,2716,Portage Bay,King County
8079040330,Northeast 16th Street,5205,Summerwind,King County
1824079052,285th Ave SE,4643,N/A,King County
1923300315,North 79th Street,533,N/A,King County
3336001316,Hamlet Avenue South,8750,Rainier Beach,King County
9382200025,12th Avenue Southwest,11719,Mount View,King County
7237500650,154th Avenue Southeast,8251,N/A,King County
3100500065,37th Avenue Southwest,5433,Morgan Junction,King County
795000620,3rd Avenue South,11017,Beverly Park,King County
795000620,3rd Avenue South,11017,Beverly Park,King County
795000620,3rd Avenue South,11017,Beverly Park,King County
8651430220,Southeast 259th Street,19628,N/A,King County
7954300740,Aberdeen Avenue Northeast,3424,LaCrosse,King County
4046601460,Northeast 111th Street,31229,N/A,King County
6933600456,West Dravus Street,2410,Lawton Park,King County
9357000650,37th Place Southwest,10206,Arbor Heights,King County
7347600490,South 140th Street,4418,N/A,King County
5095400760,203rd Avenue Southeast,14830,N/A,King County
1245003660,10th Avenue,349,N/A,King County
3275300040,17th Avenue,1700,N/A,King County
